image_path,label,split,source,ood_type,ood_subtype,source_dataset,source_url,license_status,source_split,source_image_hash,parent_image_hash,synthetic_transform,severity,notes
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000022_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,aa8a1bccc5756251dfae500f5c31bfe8e516bcac5c84a5e2618a01b3d93631b9,8731067f5bddc9601fe392e35a58da1299a5178ab7dfa27ab0a5fa2737e53dc0,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000026_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,ec8df0a781fbb9432d6ba2c5173564d556b1d70abb769200e5531fc13e4d4ad6,47d438f5b053f04e177c822d969def1d7773e3f146dc0ea2c51f5a1fc298f1bf,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000027_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,2a96bc896add05151f364c996410d70c846b54bfaec64ef89a0951ecdc179bc4,d17848e520a3ae00722eb99fa347570a8d433ea459bdccc4cd1875b60916af63,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000029_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,72781aebe2447efaf8f0e670798c7f3b9a7444a58cb4f9ce9011e858fff5e5b0,06df7d1f687f8a014291b723a7281d280cf107ae764e77fc64a0958208a42440,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000031_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,12b1d1069bc1b1cbf73e1f9908216947e55bfdd4cca9559d701d278386f58202,d9566cc09f758dd1d317a06788b155dff7dfac4dd76e0832de3589651a4e8145,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000033_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,f119a0d2b68ed27a2a7e8d3e2937149138454380953c3bdf1e3bca27dff72231,4b7f0a7b00dfcf5ba2661e0bc56b7db00c61fe7777786f1f891fafb7ac03a267,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000034_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,ac6a4b1bfdf8f61011101b7e367dd929fb092ba2c6141b28f8966ad344cb5abe,c6dd7425043cfeb65df2eb62643ca92c65f1cc68ddf4eb024e5e570e98350746,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000036_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,85961c8a4b21ad6b0b0e24de5becac97e6bd3704ae4f59ac3cbdf967d0be7f51,6ec6209b2791522f0608c0e98d17415b05002c0ab9a4d1fff0df547aa6b1ecab,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000037_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,340572db55b6d89297e3e2e70a6fa78697643d79c213fad7ca8089aff2f37cff,1d93bc13ac331db7a072736022e31038f869f965793787c53f3d2a57ec76cd8d,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000038_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,b8232d659f8feca252de0332707b876259faa9e051087a16ebcfeb32427f6716,8cc0640073e0f9c820b460efc0c58ec7414b7e8df823d5f1c93b38ba793d8902,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000039_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,b1d3c8029dcbfdf685ee01e592b5e1a00c678d0a9d967023133e1789ccaed030,43e31a69e1ac562052f9cdbaced1925f36b93985a9d7052f8914674a577bd981,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000041_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,bb007220b9d3fe192d839dc90e20eec06aa36be992e762b4cd86b2a8b2ebfc8b,81a78d254ea6b2a2f5a4affbfb96971984508cdd9229061837c581ec353ebdad,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000045_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,3094b8da48381f4c9fae6eab70cb76699b28e3227338e8db34f516f1b445de45,0d8179602a20b54a7b76b2646b6ca767cab75446932874d1ef601275c796d6ba,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000048_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,ed26eeeff9bdbf93893dc771be77cb988ba6bb59c516803454a26429602a341d,36f73c8b9761160f2d53cae70e3f531a67de1e24ad2ae6fcf48727198c793160,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000051_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,1c7bc94da2424d8dbe07f254a23b810e063526c6c1bf0db4db5cc3bb575c420e,d98c4689f08b345b86108e34cac4f9e60ff36db08a9d29d0e3243ca1cf2c6941,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000052_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,5c550329642146f69597a88ba804d62c3c34717fedb1fa84988a654145e377aa,cd9af11e8731f9a6b9d13f0180c06c1f60c2ae8a695e16abc6268b79f1026b1e,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000054_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,0a436f902ad0a854494df0d042d0f910c4923593105de7bd683e3411f977c128,f54f3645c72dc3a2c8558dc0200730edd83c26c1adc2e1b5b2dfb6a192f08c5d,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000055_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,562007bfad5b48b5967eef379a2d8042e7d6e549116f23dac6bf083b2d2de59f,bb7ced17f3ce7864da174a6b78b7f34b25cf97ec01c15d5452696207f3063416,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000056_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,99acc497d40952fb2cd33042717bdde4240d342fd92b9a8f96392159003c33c4,5cac36dc7dbb94150b4cd1703091de1fb9f3dc8fb4edfd870bfc1b1f799f0eab,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000057_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,dcd6df87f089347ec7f2664a3fa43a9ca9f04c46280ae7145726f39d136df65f,31b43cdb11ddd17ba24311605ad64723ef0f74ce4e8dce09319ba9a7cb6f1b1e,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000059_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,9b8ce4b77709b91a245791a4d16c4d2ae023833d5d72b8d26efb7ef56a18440e,2869b22fa7b02533b8e39d46cc06f3f911655ac33a2ad6eb153d8279df5416b4,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000060_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,db81532822a5453de8ef55c654cc53b838c6b20d54ca64cc2880f24663921ccf,3a1a39ff67d065cd684acfd8e796efadd79cc73dbda7ad12dc6627016af7bdfc,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000061_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,8e71867d4fbd7d11e236d3ccb8f323d853ea89f1a6037f377837c63423726d1a,12d8af55f0db94152dfed5578d720d5e721370d87553d40e7e89b8d273299636,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000062_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,4e02fc26ddb21ed6d0516c283f9b5c6acb09ca44b9587a6da4d7cc9be3e5ea7d,00811fb76c52f5c2bd8a6d96a6c619f11efac29ad5d8de78e863a4026b14a14e,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000064_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,d92737e0cfdcbaf4ca087f3419d5588f7fd9ed177a7cf3a27931d3d853fe2cc7,ed76f75a6431df837a0c96248c6d34a5feb8814386e0bff5e1c0200bdd9bde1c,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000066_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,f9dc0aaf39eb646668d1fa7a6bed5acd800393921f2b4e994cd06504df4d6f99,bb563bc3bd6ec78b7023ed22eaaf1c66956f573f9bed0d4f9eb07fb708f4c884,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000069_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,61c6f71b380d50e6315c1ceb6b4e1dca6ac19acf477e52f709b8ddc1425705c7,085c1b474fee2d6f0ae2e0bc9a953b1ed0e5f7f24e3106a6f47fec651897025f,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000070_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,960c9961417a13951461a6b5e9cc337671bf27193d62b2e95f566f6e1613c604,5cda8eb9932b6b8bcc5bcdf0a7fbdac3818847732b37ac6dab45d267b2bff245,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000071_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,cbc425b78fa48eb5dcce08f8230ab5b28b433790f5a9863632cca5181c549c25,c8eb47ac0768a5c9f9470dbb0e16e100847b28bcd7869d7962a0bffd9aa914e0,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000072_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,749f0478ef96b49bef562c9567c29ab988ff2bef727489226f3c249b2ea0cbba,c8fe2b85f894306e93ed79f02f77da1427fdcbf995b0ad07e35c66f98bbdb7a0,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000073_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,a94a75624c3a78313a47d717db4a40fb286b7b2cd97c6e75f8c1b82927990f8a,dcd3f3349f07e1bed7856633db333e4747430455d15c5a8608c54e3f7a1e3d7d,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000075_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,81a6e4dcdb9af49f55792ea379d7e141ac1c07d7c213bc9a51fc4208d459b99d,4f49d5898ef29e6dbba84b94fa73a55c1a29a6694e6822a9b64b7d09fa1a5c38,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000076_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,80123d5844dc99cfd9a5a2603b148e981754bb0448e1b605a388194428527468,c85bb9fb9937eec3a0f35515011e5ac1382b6995e2ad67861523bd730778ee5c,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000077_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,016663b557160906aff44139bc9dc2a4e5197cd327b56c1b418df36842d646a5,e7627774111ea19b66b882a70a6b4e624d03c580bab2e995417adc97ae618fca,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000081_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,5bf3df9904de51e03f8c14e5ff42e1369f3aa4e142b97ae5c744da97686e6737,9c236864c4a7287d1a3842022901afb11f7ce1717d553e2fb931863137eb46fd,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000082_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,895c085a4b9b32332fffc8ef77635d0387a1b4a013f76d92928ca4c06adfadf3,5d2c59717f3d4d8170ce1f409aaaf7db80f7ae2685fb909f9db1013ab32d5c49,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000084_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,1a8b4a49bb62f835db36944ea1022e78432e013f9a24694dea0dac7198e44a87,78be763eaa256c23ee59dbb43099a704088867a498e0712f9b39fca6e2a1a9e5,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000085_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,43107026ef1450aa3f0ee1391f4af65b260e52db9742671b7ccbaf45d711a6a1,8d1a0ac599eb0fc0815a524bfd0d17776fb2ef35046fbc4572d893caaa893281,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000086_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,e7574c276356e8e2f0d5b80cf9278040b0878b4a6baf6e1f7c3a0e04112c5682,31b02edfe736e04e35cd7f7a5b015298b7e2d1e515eab2fffefd23f0d137a0dc,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000087_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,52e97fc78551d1aaf9ede4e9d1330092a36b34845aae2ff692e4dfbb337a38fc,8483b73bf3d280c2e7e75a7509b0bc94b7dd44e58f6d9814a899fb0b9732175a,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000089_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,72e78158075c95fdc49c6565dcea3a514400da10743a85be781021062704076c,b3a3c25e180e7101a1b8c68aaee59031e3cdfca99d012931bf3981f7cf7b3148,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000091_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,207fca3eab07edbf4c58f48468bc79617a69c47cf2e46994741ff08e46d8da88,aad7e429cc48dcdb1988b8ca4ee0525bf04dee268b8380a14b179424300151d6,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000092_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,eb507896793512ac2bb32692fccdac693c092ae52bcba56334a5c0ffb6410b6d,7baa285b08e495d0697e82cc730097fc88a015655219451703d4b74cf88e04bf,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000093_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,c129180230d06259d913c2f397a154559dd7b4755d5564b8473a924e0e79be25,0494612ae7255e132e9406a894d25bd19a533be196b9734af9000d922c17b3cc,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000094_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,f3cbec5180db6f610d973e61f8a6f5259dbee75c65c62d3bf1af437c49956a73,ee8fa9a0a71d9854bc709dffc04506fd677490df5d65bac869c0430e8faf78bd,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000098_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,afdc3ed3e66ef2fdb3db5ebe62a5a2686f414311063e3f02eab3eb1604948bad,ad1776fe9a4a4e0ac6dbc4fc86dc77490335756c571e1cac5c09b465f0c4b535,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000099_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,db4eff78a2b23f30c3b0fa90d15c80c5f73c63fc697b8b2a24bd45c73120fe26,4e700d840f030cd552e0b77feb275ff4e36ff95e9d9f4bbf2d7d059bdadc9a84,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000101_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,7be72b8e4ce766d3bdb8149c588ae6d6798b83720efb61ba5600a049df43417f,fd219f500dae4056481182b308e0fcd849c7712eea0f81adbed8fdb9fb27b484,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000103_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,4f1218cf46740c492e0286d415f8d853de3adc6004643bbb66e90ea52285afbe,7e4e1f31c25f0a5bf586fe1a8946c76be7d0eef3fb520a018c3782c307394331,arrow_annotation,,generated from held-out ID only; never from train
images/dissertation_v1/ood/sensory_artifact/arrow_annotation/artifact_000105_02_arrow_annotation.png,1,train,synthetic_artifact,sensory_artifact,arrow_annotation,derived_from_synthetic_faf,,derived_or_generated_synthetic,test,ff938aa67c8a85452c7b9f897b91d07926ac26b96bb0244d8af7ae63d2a9212e,5aeefa494416110fc3806f91b7263e927a7398a19bcbe5c7e6b7e7cc6c626ce9,arrow_annotation,,generated from held-out ID only; never from train
