image_path,label,split,source,ood_type,ood_subtype,source_dataset,source_url,license_status,source_split,source_image_hash,parent_image_hash,synthetic_transform,severity,notes
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000018.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,7b52b6ad5ca78020b87e8a1b7dd99d1b71d23a0aff19ef761091d26e9c0f3147,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000019.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,5fd6f5d0db024e95b84d22fcdc6d23736df37c6f1033f62d4e2c3ede5d4af7b0,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000020.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,846368726a6f292c819943ab9108c04d62f65b7afbb7e17d5e4d97558464f02c,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000021.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,d35f24ea8b858a2a5d752c053a6654bda6613b6ed0d725a83f944c455869488d,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000022.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,f6161135c45cc3dd19f4526c938b99eb3edab7b916b774e6d2dfc2cb913d2bac,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000023.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,6689cd94761203a78b847666faaeb1586e5bc51389abd751686dbe5e724aaca9,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000024.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,97778bfb41d4501286114c08b6f455be1f3fe8360c7ff75a08b3492828bb89d3,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000025.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,a96fbf9da591871a3652d497fb46bbd46672c8a464ee2027729135fa3a3c72fe,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000027.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,7429949465061f8bfbb8f48086977f7ebd65e8b59cce164236513e13903b9cd1,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000028.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,abab31c833874043754ac37fdcb7652a67a102f7b822ab87c386613b5d3d46b5,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000029.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,083c91260c908065ed08be2ac3c98c19bc994c87ef11ffdfd35c87bbd26da800,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000030.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,f2a2d70f4f64734011ee03b8e5e8564c8566da40505921c765dec83cb964cf3e,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000031.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,af46996b8cfc1153e787f429f02cbcfb1d7d5831e7d7eb847951f3c8aef7f9dd,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000033.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,2abc52c0b6aa998d29e9d22d4bd13f671e31bd04ad1f4305daa7c88db237867a,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000034.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,0134273055e512fa5a190fad8d184791a2af0be17b9873ec37c3616634b0197a,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000035.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,749c4b8599d322c47a9f432e6fecf844d59b745107b20218d5d6aab02e80630a,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000038.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,2522c5a69553121418217aebdb71dce94195e1a7fd4279fc0b74ded02cc98ed6,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000039.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,42cd2aabbbc7c8b4608428561fc653071b1468350d20ba64093870afbce39bea,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000040.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,a57c11d63d9a5bf8422dafc8d885c324f9309c8cf4be42044ce8054e73d96faa,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000042.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,800f6d9a64ffe0e5b0d6f16e160ff33ea5a3819ae9084f871f79ae5e6a46c848,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000046.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,aaa0efe4e5a1e55bc6df7c9afcec4229e0009ddc41d46510cbe56ef5409b00df,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000047.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,b027daaf29f509d57f1f24296faef5284df5be7e121e3573f729baf092164718,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000048.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,9d8de32ee10934895bd85ffd244ea706d57f0ad295b384995740976ca821a441,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000049.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,e23630809acf2ea607feb877eeb3eabeaec13c3dcbb68c653a49ba44d433f750,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000050.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,21d0d0f645a08f4b4ed7a0cbceed6ee31dad19acd4d2e2db23d55605684c653a,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000051.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,fb39e2117d7e8b972a558a1e77a0212051bd2f0e01cbc4e0d25aab9b8b1fb51c,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000053.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,154f4b9e3935443807be3644ed2897cc2bf8e0892ea4d9672f084e2929e8c00e,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000059.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,7ff3b075eb388a5835e899a17a519bc68a432136eef58843d97f21f6f34885b4,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000060.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,ab7f0556661bf51daa25b3b717e754cbea55afefb67e48caed0893cb9b7b6c53,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000061.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,63ac70a5bfbe9a8f08eb11eb904e2994ef42682a65c03dbca32ce804d6e763b7,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000062.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,e43d4e0b3b01f532982326f9f447bdc0b5ccdf928e160c7b834c9a73fbb3a3d3,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000063.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,beb648fb1ecb574b9e06a885ed99d57111e8699d5e956d491dfc5d80228b3ca4,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000064.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,7c35ae990a8e822533471e9e08eefc890640df019475167fa1b713e35c1ad345,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000065.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,f89ff5359f64c634c8dfed7f1040ce1cb5cc042fa170927995d00ebed9e3558c,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000066.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,0dc7aaa65dc128dc444d3686573f5f6b15bf91d015c415b3cd6ecfaf5a21304c,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000067.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,5a72861c8e1b5f3a6a9d9ac7d32a02cde56d935952256067ac0fdbbf39fd6942,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000069.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,380bbb40a5801954523a6729b1ea6c183c515648fe011bca2f007c2acbc52933,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000072.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,29862c0e768fc9b51c86d294ff572f08a38f3ce91d1ecf8d531f02a3500c92b6,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000073.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,33b9f62bb10d42a5f7f5aff5d2a06237b78eb01fae333e0bf3505a8c548ae108,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000076.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,3d078291cf3560641bb514d0b0e88dbacb2363b3416a0ceda2affc71d3f4c37a,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000077.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,ba0053da565ed8308fc231d0d7c18cc19068862eab587255143a217ac4687963,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000078.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,78b50633a84d9d5c61473a255ebe63dfa38600092c536989fa891e0ab2719ab3,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000079.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,d7fef962bb49452884c8aef084f71978eca8c5ee633bfc1dff3eea702efca3d6,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000081.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,9996def40f480a387af3250d71bbede85129698093c1ef878e8d837d42b09e86,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000084.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,70213385149edf83cd8869bd38dcefd47239de0b485acf6f288ed3321e05f704,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000085.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,4a2328c173bd59d7aab7a3d017eaad07dd5e182a66df05ec6eb162913a0465df,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000086.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,7a878ede5b0859831f6a34a8d381e119d65cbc7682833131e9041af16fa438aa,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000093.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,d3f3547de145461e514cc07d5159dff9a13fe633a6ce492fa0a15d98e83d634c,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000094.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,eeb9e99d588a6d9f10d44686ca42925975abf7570fec7b483ebb738602d73764,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000095.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,7f024f419ba2df378d1fd248f4c36e4aec4b3dbb647c75621434eb5bf0b7f782,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000096.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,0537ca166f00857e038b61a2efa61ffbbff780b14b3c6facb17d49ff3773b7f4,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000098.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,ec009d12b230de814bcbf2ad4f54678aeafa196d2ebfebb5f53c4bd3485e901d,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000099.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,ef32d759d517c42ea4eae28c92073abda536cdb5dac5df92d4fe2af0bd0a39e3,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000100.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,05a6810ae120d75eaa33d4a9e1b194af8c3f7dc31918d99a4aba6d3567040446,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000101.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,a0980c918396a9db92572f9f9e3f01cf8a60b28cabe4b6111bf4ecaca3932ffb,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000106.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,47e75fad006afdce2253a469e8a6f78827e9c17fa2396123cad11d2fd7cb4136,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000109.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,ae446e4cde2190d19ef9bb880009bc984a8475365a62255e95659e96ba9898e5,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000111.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,ed9275b7bfab5ecab5f5978cfe7fdfa99619686003a0dc363926efca34d2116c,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000112.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,64139ccad3aa081cf894ce14e45f1e862633e15a24f5cf69a3a33b47cc49422a,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000114.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,e12fd4d82365e2a87d35062ab4cf19c1867d11a967f321c8d45faaef102797e8,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000115.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,bf63053c91c4b861246a38d2f749feac6efe88ca409d935610a252d73f24af07,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000116.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,64bde2f5f1e66660fcfd33e931c8d0845a3aea212ef940cc3cb68ff5417fb2f7,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000119.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,94c7365d9f9bbe0599aa63a71476f3d8909d8fb717c131602903f2181fe1d19c,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000120.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,9422388e5167d72a1e8f5f3708456a38e476c9294daaa0e4999bcec5017281a4,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000121.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,9d95318223589425d91f7957895e609081e02463c5e4b9c8add7ca5c35dfd260,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000122.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,9613a7af03c271668456863f9b0326129ccaf390ca9a2e6c051866d9d0e3bd39,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000124.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,4ab6d05bd1ced5140ba371849c30b6af9e8b82621ff5d69e41336ae75b14ba92,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000125.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,5896b0af172ebeec48c0304e1543ef78e6e1136fd2e001e6d5bbc695dd1292b5,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000127.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,b637e98e2632bea5e9313120f85c5bd1147012967b37002df966e23c2d4cf9b4,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000129.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,f37d241530ca2282d53e28c22bc9428b532914485d7cbcbc84e73cc4e67d9a3e,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000130.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,63883d0edf8afac4d138f9caf3d29654a66635fd45e1adf6ab133c002103dc53,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000132.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,5cbac868c80d008bf31289c1e4f921a60554bdd883927c4895f8b02022688154,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000134.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,1768ecf1a863b9a6bc794cb779a167441a751efe4dbdc9bafa982060cf3ff71f,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000136.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,f5b44148218a8df2961bf9bc18367f69b10f96edff5930ac2828e72954ad3d27,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000137.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,545dc2a06333071a6f798f0e24353036c07ce2ad6f686e9c0668783baf5b4caa,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000138.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,2b684f08bf5bc6bca6441c834312d26fb378ec1215288bc3a53fa98b617415dc,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000139.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,d5b7d4978916d00b75bbacac1630fe6f44fff49635872340fb5180c3d8330cb6,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000141.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,4b18f6568f0d01a0f5ed07fc7a8b2ca74d09ccd22bdb6a7b24eaf13811bed941,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000142.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,a8289c759a6c127fb3915b8eeff7ff34b962f8b7cf446ffbeb5d66e54d72a8db,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000143.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,bbc1c60037414735d46facfa8f3442e54b8bb8272f23fd7cc8b6461b4305cfde,,,,public/prepared OOD source; verify license before dissertation submission
images/dissertation_v1/ood/modality_shift/colour_fundus/colour_fundus_000144.png,1,train,public_modality_shift,modality_shift,colour_fundus,prepared_colour_fundus,,pending_manual_review,test,84fe908757b032e59523f9406e35c4b9856aed9188513f105b15c7546dd75f1d,,,,public/prepared OOD source; verify license before dissertation submission
