image_path,label,ood_type,ood_subtype,score,pc1,pc2,mahalanobis_percentile,feature_config
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000037.png,0,id,id,29.85784721374512,-1.1773615043989936,-1.2479884417664509,0.08666666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000038.png,0,id,id,29.927112579345703,-1.3452849112758212,-1.6441559291235093,0.08833333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000039.png,0,id,id,27.3416690826416,-1.0715937843741978,-2.5123199136299155,0.06,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000040.png,0,id,id,38.80473709106445,-3.52988474986904,1.4631035689673069,0.16722222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000041.png,0,id,id,32.377567291259766,-0.7729127681727768,0.4467157956606083,0.11555555555555555,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000042.png,0,id,id,26.26516342163086,-4.492888189943595,2.720183855175447,0.04611111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000043.png,0,id,id,28.874347686767575,-0.3283070286627273,-2.4071347435992316,0.07333333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000044.png,0,id,id,26.701913833618164,-2.814960284576964,1.2309968602225345,0.05,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000045.png,0,id,id,35.50825881958008,0.28656693697947433,-3.3098057117998314,0.14,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000046.png,0,id,id,31.923582077026367,-0.2436571579797401,-1.2401386865387387,0.11055555555555556,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000047.png,0,id,id,33.107181549072266,0.2858767033510186,-3.695376016444591,0.12166666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000048.png,0,id,id,26.05235481262207,-4.460036172246336,2.6176935374588126,0.043333333333333335,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000049.png,0,id,id,29.50379753112793,-0.840760933372651,-2.795341319465428,0.08222222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000050.png,0,id,id,25.6239013671875,-2.7822939918170526,1.0455670845252574,0.03888888888888889,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000051.png,0,id,id,29.695144653320312,-1.1550135777077741,-1.0102443898961075,0.08444444444444445,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000052.png,0,id,id,36.03375625610352,0.01517224341469419,-2.701209445500309,0.1438888888888889,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000053.png,0,id,id,41.26996994018555,0.9334676912977934,-3.7307124565237317,0.18944444444444444,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000054.png,0,id,id,31.683935165405277,-3.7052924454502905,1.7678979482269466,0.10722222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000055.png,0,id,id,27.524089813232425,-4.806824092131428,4.004419789273507,0.06055555555555556,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000056.png,0,id,id,17.704145431518555,-0.6759970652213485,-2.67302143055231,0.0033333333333333335,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000057.png,0,id,id,34.04093170166016,-3.4919414299050184,1.9298160684925956,0.1288888888888889,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000058.png,0,id,id,27.824216842651367,-2.2270152968907087,-0.32830657243991784,0.06277777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000059.png,0,id,id,26.128257751464844,-0.020938319852734606,-3.366570752930297,0.04388888888888889,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000060.png,0,id,id,27.3320255279541,0.06427806974784986,-2.9075545810923473,0.058888888888888886,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000061.png,0,id,id,24.783239364624023,-4.382766730714927,2.4344236712976146,0.03333333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000062.png,0,id,id,30.98442649841309,-1.6854317253639413,-1.2912083073178238,0.09777777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000063.png,0,id,id,20.13256454467773,-4.2810319961422545,3.254344775018099,0.008333333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000064.png,0,id,id,34.77302932739258,-4.482843458542244,3.162128475590824,0.135,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000065.png,0,id,id,24.13717269897461,-0.40381028839815136,-3.0053358764170137,0.02666666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000066.png,0,id,id,26.48943328857422,-1.6869088997778114,-1.3427887868577884,0.04833333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000067.png,0,id,id,25.142276763916016,-0.8812496046208693,-2.626398693971334,0.03611111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000068.png,0,id,id,30.550975799560547,-4.631876339528329,2.6356026916350404,0.09333333333333334,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000069.png,0,id,id,23.85771942138672,-0.3668289246283093,-4.014482890265658,0.02388888888888889,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000070.png,0,id,id,24.50594520568848,-2.516496827844611,0.39810619555872556,0.028888888888888888,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000071.png,0,id,id,33.18800354003906,-4.783973308693455,3.4940886765444277,0.12333333333333334,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000072.png,0,id,id,51.42561721801758,0.6905005088087897,-1.7140209703815252,0.32,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000073.png,0,id,id,15.39149570465088,0.3351856690959668,-3.05922880035526,0.0005555555555555556,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000074.png,0,id,id,21.610645294189453,-3.4093331304973624,2.741199069122004,0.013333333333333334,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000075.png,0,id,id,29.457632064819336,-2.6494882545926646,0.20892635516089292,0.08166666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000076.png,0,id,id,21.58700561523437,-3.586092130232889,2.0400189055541635,0.012777777777777779,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000077.png,0,id,id,33.38230514526367,-3.6559487713327172,1.9501993583816517,0.12666666666666668,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000078.png,0,id,id,28.158262252807617,-4.132529747102242,2.3683482860919347,0.065,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000079.png,0,id,id,22.79907989501953,-0.2725007124157178,-3.0412452916684103,0.02,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000080.png,0,id,id,33.36890411376953,-0.6312927958780422,-1.8088439712426014,0.12611111111111112,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000081.png,0,id,id,21.782398223876957,-4.019327303652302,2.0136815365675824,0.014444444444444444,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000082.png,0,id,id,36.46915054321289,-3.158873711481624,2.245199591993506,0.14944444444444444,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000083.png,0,id,id,23.64591407775879,-2.543495962096715,-0.686788963076373,0.02277777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000084.png,0,id,id,22.78745460510254,-3.696035207878055,1.792045850523652,0.019444444444444445,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000085.png,0,id,id,34.86064910888672,1.064254634842384,-2.2931584757255417,0.1361111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000086.png,0,id,id,26.260934829711918,-0.2629095851050613,-3.724529828346877,0.04555555555555556,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000087.png,0,id,id,36.47764205932617,-1.1587614983315877,-1.2083004894409453,0.15,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000088.png,0,id,id,19.435083389282227,-0.38417966177470175,-3.27954821685054,0.006111111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000089.png,0,id,id,28.85243225097656,-0.7790276941002694,-1.758574543879343,0.07166666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000090.png,0,id,id,23.96160125732422,-2.265744907195208,-0.8151661605505437,0.024444444444444446,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000091.png,0,id,id,27.682350158691406,-1.1440340498442056,-1.8598416753725036,0.06166666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000092.png,0,id,id,24.61295890808105,-1.5882801331593461,-2.2374294786324262,0.029444444444444443,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000093.png,0,id,id,33.68629455566406,0.7617593848798051,-2.347653193646861,0.1272222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000094.png,0,id,id,22.517736434936523,-3.880792499195354,1.0764156256318729,0.017777777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000095.png,0,id,id,25.895450592041016,-1.2188682204798447,-2.2787199530974904,0.04111111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000096.png,0,id,id,24.74071884155273,-0.3734022342663905,-2.3701921074481205,0.03222222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000097.png,0,id,id,27.031686782836918,-2.6035707823056455,-0.7680426840285706,0.05611111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000098.png,0,id,id,29.184364318847656,-1.4848478563937049,-1.3601766159899875,0.07722222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000099.png,0,id,id,25.42414283752441,-0.6790128631156468,-1.8488777731613233,0.03777777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000100.png,0,id,id,36.9063606262207,0.6774559759037857,-3.6066672491730856,0.15388888888888888,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000101.png,0,id,id,26.97273063659668,0.3109185378072208,-3.3810729993387083,0.055,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000102.png,0,id,id,31.02402114868164,-3.7361713373707426,1.5377111558428982,0.09833333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000103.png,0,id,id,39.261077880859375,0.23749263226957915,-3.862912344120882,0.17055555555555554,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000104.png,0,id,id,31.157432556152344,-1.721992345538649,-0.18712207708621847,0.1,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000105.png,0,id,id,24.682167053222656,-3.7585587767968502,1.6989124639878666,0.03111111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000106.png,0,id,id,17.630496978759766,0.33142207400832335,-3.0279341851826094,0.002777777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000107.png,0,id,id,25.696718215942383,-0.15261988823957967,-3.75539096977252,0.03944444444444444,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000108.png,0,id,id,32.125423431396484,0.8348952672481673,-3.5198642755668024,0.11444444444444445,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000109.png,0,id,id,25.14225578308105,-3.160638911691242,0.5369874181740127,0.035555555555555556,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000110.png,0,id,id,30.36914825439453,-2.461449530865548,0.3485100259216227,0.09111111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000111.png,0,id,id,37.28927230834961,0.6801385424922722,-1.9411941432608513,0.15555555555555556,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000112.png,0,id,id,33.245052337646484,0.22025636706912946,-2.4826718075224563,0.125,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000113.png,0,id,id,18.33432006835937,0.7867875356515559,-4.585014391476157,0.0044444444444444444,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000114.png,0,id,id,15.406550407409668,0.28063707116075054,-3.1953081701462662,0.0011111111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000115.png,0,id,id,24.295732498168945,-3.0759440599790846,-0.008141215985667902,0.02722222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000116.png,0,id,id,22.562976837158203,-2.9828993155683614,1.1991395944802874,0.018333333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000117.png,0,id,id,52.40806198120117,1.4870177928157777,-3.2090810139286416,0.3327777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000118.png,0,id,id,20.92914581298828,-3.205867312568483,0.2638758632617476,0.01,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000119.png,0,id,id,19.67524719238281,-0.17583839570932325,-3.3059175092741016,0.006666666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000120.png,0,id,id,26.13736343383789,-1.3042898637980471,-1.8346911429212411,0.044444444444444446,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000121.png,0,id,id,26.75834083557129,-0.4752286107737869,-2.870303927528999,0.051111111111111114,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000122.png,0,id,id,21.8402042388916,-4.221668363103143,2.386895672321379,0.015,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000123.png,0,id,id,26.392656326293945,-4.353796109841208,1.946094854249248,0.04777777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000124.png,0,id,id,34.91285705566406,-4.845675992277335,3.8342955116165847,0.13666666666666666,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000125.png,0,id,id,28.493446350097656,-1.5605986825269549,-1.1930175783593011,0.06777777777777778,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000126.png,0,id,id,26.326908111572266,-3.1659334531932677,1.9487943890149513,0.04666666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000127.png,0,id,id,29.20903587341309,0.3422040657968771,-3.6878390201401863,0.07833333333333334,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000128.png,0,id,id,18.28546524047852,-0.6495218161509666,-2.505407362032185,0.0038888888888888888,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000129.png,0,id,id,39.66520690917969,-0.7450919770782669,-1.7842000979331014,0.17666666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000130.png,0,id,id,24.649747848510746,-0.27830245791953234,-2.9877262964631264,0.030555555555555555,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000131.png,0,id,id,32.01118850708008,0.2343325522445878,-2.206255666904776,0.11222222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000132.png,0,id,id,30.8272647857666,-1.5401121490558594,-1.1513953278227342,0.09722222222222222,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000133.png,0,id,id,30.671703338623047,-0.8872796995629573,-2.5333079901059112,0.0961111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000134.png,0,id,id,15.47482204437256,0.28356213424614995,-3.283864966191225,0.0016666666666666668,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000135.png,0,id,id,21.22636985778809,-4.347268138672762,2.13626557615898,0.011666666666666667,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000136.png,0,id,id,22.02312660217285,-3.5299183381182417,1.9444658458447233,0.01611111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000137.png,0,id,id,28.577861785888672,-2.539071773178124,0.6063801743685059,0.06833333333333333,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000138.png,0,id,id,22.191452026367188,0.7258426224938368,-4.3612238801621315,0.016666666666666666,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000139.png,0,id,id,30.56859970092773,0.16189196314567514,-3.239138426283319,0.09388888888888888,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000140.png,0,id,id,41.08481979370117,-1.5170009702646536,1.117046115740067,0.18833333333333332,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000141.png,0,id,id,27.53044319152832,1.0127542810047685,-4.360192251845277,0.06111111111111111,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000142.png,0,id,id,21.28076934814453,-3.9085526205407706,2.5053533603042157,0.012222222222222223,resnet50_layer3_global_pool
images/dissertation_v1/id/test_synthetic_fallback/id_test_synthetic_fallback_000143.png,0,id,id,32.123348236083984,0.29515973727798067,-2.6991247771452014,0.11388888888888889,resnet50_layer3_global_pool
